age_midpt,age_cat,sex,ethnicity,highest_qualification,weekly_hrs,weekly_income
37.5,35-39,Male,MaoriCombin,Vocational,35,500
37.5,35-39,Male,Europ,School,50,1010
42.5,40-44,Female,Europ,Vocational,18,680
62.5,60-64,Female,Europ,NoQual,36,650
27.5,25-29,Female,Maori,School,19,220
32.5,30-34,Female,Europ,Vocational,45,1180
52.5,50-54,Female,Europ,Vocational,7,630
42.5,40-44,Female,Europ,Vocational,18,240
32.5,30-34,Male,Maori,Vocational,51,910
37.5,35-39,Male,Europ,Vocational,40,670
57.5,55-59,Female,Europ,Vocational,40,640
32.5,30-34,Female,Europ,NoQual,40,620
27.5,25-29,Female,Europ,BachDeg+,36,830
52.5,50-54,Female,Europ,NoQual,39,850
52.5,50-54,Female,Europ,NoQual,34,400
47.5,45-49,Male,Europ,School,40,1150
27.5,25-29,Male,Europ,BachDeg+,32,620
42.5,40-44,Male,Europ,Vocational,43,790
32.5,30-34,Male,Pacific,NoQual,54,810
37.5,35-39,Female,Other,BachDeg+,42,2430
52.5,50-54,Female,Europ,BachDeg+,30,970
57.5,55-59,Male,Europ,Vocational,40,1000
52.5,50-54,Male,Pacific,OthPostSec,64,890
42.5,40-44,Male,Pacific,BachDeg+,38,620
37.5,35-39,Female,Europ,Vocational,24,270
32.5,30-34,Female,Other,BachDeg+,9,90
52.5,50-54,Female,Europ,NoQual,40,380
47.5,45-49,Male,Europ,School,64,880
42.5,40-44,Female,Europ,School,30,560
47.5,45-49,Male,Europ,BachDeg+,50,1020
37.5,35-39,Male,Europ,BachDeg+,52,1420
37.5,35-39,Male,Europ,OthPostSec,30,320
37.5,35-39,Female,Europ,Vocational,48,560
47.5,45-49,Male,Europ,Vocational,58,880
52.5,50-54,Female,Europ,School,38,870
37.5,35-39,Male,Europ,Vocational,58,1080
62.5,60-64,Male,Maori,NoQual,30,640
52.5,50-54,Female,Europ,School,11,290
47.5,45-49,Male,Europ,BachDeg+,38,2370
37.5,35-39,Female,Pacific,NoQual,40,430
42.5,40-44,Male,Europ,School,45,1050
37.5,35-39,Female,Europ,School,23,210
27.5,25-29,Male,Europ,NoQual,31,640
32.5,30-34,Male,Europ,School,50,3270
32.5,30-34,Male,Pacific,School,41,690
42.5,40-44,Male,Europ,OthPostSec,40,840
42.5,40-44,Male,Europ,NoQual,40,1960
27.5,25-29,Male,Europ,Vocational,40,410
32.5,30-34,Female,Europ,School,30,650
37.5,35-39,Female,Other,BachDeg+,16,230
32.5,30-34,Female,Europ,School,34,250
42.5,40-44,Female,Europ,NoQual,9,860
32.5,30-34,Female,Europ,BachDeg+,40,560
27.5,25-29,Male,Pacific,School,37,840
42.5,40-44,Female,Europ,School,48,1000
57.5,55-59,Female,Europ,Vocational,18,510
32.5,30-34,Male,Europ,NoQual,64,670
37.5,35-39,Male,Maori,NoQual,20,360
52.5,50-54,Female,Europ,BachDeg+,61,1390
47.5,45-49,Female,Europ,Vocational,38,580
37.5,35-39,Female,MaoriCombin,Vocational,34,900
32.5,30-34,Female,Europ,Vocational,33,410
27.5,25-29,Female,Europ,BachDeg+,42,1100
52.5,50-54,Male,Europ,Vocational,15,890
27.5,25-29,Female,Europ,Vocational,14,110
52.5,50-54,Male,Europ,BachDeg+,40,1300
27.5,25-29,Female,Europ,School,6,290
52.5,50-54,Male,Europ,OthPostSec,28,650
27.5,25-29,Male,Europ,Vocational,44,710
27.5,25-29,Male,Europ,School,32,280
52.5,50-54,Male,Europ,BachDeg+,16,210
37.5,35-39,Female,Other,Vocational,44,560
37.5,35-39,Male,Europ,BachDeg+,50,940
52.5,50-54,Female,Europ,Vocational,40,1060
37.5,35-39,Male,Pacific,OthPostSec,41,820
52.5,50-54,Male,Other,OthPostSec,54,970
37.5,35-39,Male,Europ,NoQual,45,630
42.5,40-44,Female,Europ,Vocational,30,590
32.5,30-34,Female,Europ,BachDeg+,48,600
52.5,50-54,Female,Europ,School,40,420
47.5,45-49,Female,Europ,OthPostSec,17,210
57.5,55-59,Male,Europ,Vocational,40,810
37.5,35-39,Female,Europ,School,40,600
37.5,35-39,Male,Europ,School,45,930
42.5,40-44,Male,Other,NoQual,50,510
27.5,25-29,Female,Europ,Vocational,39,640
37.5,35-39,Male,Europ,BachDeg+,38,780
37.5,35-39,Female,Pacific,Vocational,51,750
47.5,45-49,Female,Europ,BachDeg+,39,1130
32.5,30-34,Female,Europ,Vocational,50,1040
47.5,45-49,Male,Europ,Vocational,40,840
32.5,30-34,Male,Europ,Vocational,64,840
52.5,50-54,Male,Europ,NoQual,40,400
42.5,40-44,Male,Europ,School,43,680
42.5,40-44,Male,Maori,OthPostSec,20,380
52.5,50-54,Male,Maori,NoQual,58,1010
37.5,35-39,Male,Pacific,Vocational,50,780
27.5,25-29,Female,Europ,Vocational,44,450
32.5,30-34,Male,Europ,Vocational,16,220
37.5,35-39,Female,Europ,School,40,60
57.5,55-59,Female,Europ,Vocational,34,780
27.5,25-29,Female,Pacific,School,16,270
62.5,60-64,Male,Europ,Vocational,22,900
47.5,45-49,Female,Europ,Vocational,9,360
32.5,30-34,Male,Other,Vocational,50,1170
52.5,50-54,Male,Maori,OthPostSec,54,1560
57.5,55-59,Female,Europ,OthPostSec,10,660
27.5,25-29,Female,Other,Vocational,16,210
42.5,40-44,Female,Europ,School,10,300
37.5,35-39,Male,Europ,Vocational,50,850
62.5,60-64,Female,Europ,Vocational,20,250
47.5,45-49,Female,Europ,School,27,380
37.5,35-39,Female,Maori,NoQual,27,630
52.5,50-54,Female,Europ,NoQual,40,650
37.5,35-39,Female,Maori,NoQual,35,890
37.5,35-39,Female,Europ,School,30,620
47.5,45-49,Male,Europ,Vocational,40,830
37.5,35-39,Male,Other,BachDeg+,74,2420
47.5,45-49,Male,Europ,Vocational,40,1580
42.5,40-44,Female,Europ,OthPostSec,40,550
32.5,30-34,Male,Europ,Vocational,40,560
42.5,40-44,Male,Europ,Vocational,45,930
27.5,25-29,Female,Europ,NoQual,24,210
47.5,45-49,Female,Europ,Vocational,40,400
42.5,40-44,Female,Europ,School,38,630
57.5,55-59,Female,Europ,School,36,500
62.5,60-64,Male,Europ,NoQual,45,930
52.5,50-54,Female,Europ,BachDeg+,22,230
47.5,45-49,Female,Europ,Vocational,38,550
42.5,40-44,Male,MaoriCombin,Vocational,37,370
42.5,40-44,Female,Europ,OthPostSec,10,300
37.5,35-39,Female,Europ,NoQual,29,630
42.5,40-44,Male,Europ,BachDeg+,40,1540
52.5,50-54,Male,Maori,Vocational,50,690
52.5,50-54,Male,Other,BachDeg+,163,2750
62.5,60-64,Male,Europ,Vocational,56,1230
52.5,50-54,Female,Europ,School,51,990
37.5,35-39,Male,MaoriCombin,OthPostSec,80,1350
52.5,50-54,Male,Other,OthPostSec,49,820
32.5,30-34,Male,Pacific,School,38,680
52.5,50-54,Female,Europ,Vocational,36,600
47.5,45-49,Male,Europ,OthPostSec,6,260
27.5,25-29,Female,Europ,Vocational,8,280
47.5,45-49,Male,Europ,Vocational,22,1590
32.5,30-34,Male,Europ,OthPostSec,41,1030
32.5,30-34,Male,Europ,Vocational,52,1130
37.5,35-39,Male,Europ,Vocational,40,710
57.5,55-59,Female,Europ,NoQual,20,200
37.5,35-39,Female,Europ,School,28,500
47.5,45-49,Male,Europ,BachDeg+,45,720
37.5,35-39,Female,Europ,School,22,2600
52.5,50-54,Female,Europ,Vocational,20,240
37.5,35-39,Male,Europ,NoQual,53,800
27.5,25-29,Female,Other,BachDeg+,35,0
37.5,35-39,Female,Europ,Vocational,40,690
37.5,35-39,Female,Europ,Vocational,40,700
37.5,35-39,Male,Europ,Vocational,45,1780
42.5,40-44,Female,Maori,NoQual,40,520
57.5,55-59,Male,Europ,NoQual,47,490
32.5,30-34,Male,Pacific,NoQual,89,1130
42.5,40-44,Female,Europ,Vocational,9,370
52.5,50-54,Female,Europ,NoQual,33,320
52.5,50-54,Male,Europ,Vocational,46,1880
32.5,30-34,Male,Europ,School,40,1060
57.5,55-59,Male,Europ,Vocational,44,540
57.5,55-59,Female,Maori,NoQual,20,680
57.5,55-59,Female,Europ,School,14,300
32.5,30-34,Female,Europ,School,15,260
37.5,35-39,Male,Europ,Vocational,72,930
52.5,50-54,Female,Europ,NoQual,15,450
47.5,45-49,Male,Europ,Vocational,31,520
47.5,45-49,Female,Europ,BachDeg+,72,1180
42.5,40-44,Male,Europ,NoQual,40,570
57.5,55-59,Female,Europ,School,16,530
57.5,55-59,Male,Europ,Vocational,42,700
27.5,25-29,Female,Europ,BachDeg+,62,1360
47.5,45-49,Male,Europ,NoQual,40,560
27.5,25-29,Male,Pacific,School,45,560
37.5,35-39,Male,Europ,NoQual,48,590
37.5,35-39,Male,Europ,Vocational,46,720
37.5,35-39,Male,Europ,School,38,970
37.5,35-39,Male,Europ,NoQual,88,1210
32.5,30-34,Female,Other,BachDeg+,20,470
32.5,30-34,Male,Europ,School,21,1040
42.5,40-44,Male,Europ,OthPostSec,43,780
42.5,40-44,Male,Europ,School,40,620
32.5,30-34,Male,Europ,Vocational,47,940
27.5,25-29,Male,Europ,Vocational,26,590
57.5,55-59,Female,Europ,OthPostSec,40,680
42.5,40-44,Female,Europ,Vocational,32,740
27.5,25-29,Female,Europ,Vocational,68,730
27.5,25-29,Female,Europ,OthPostSec,34,410
47.5,45-49,Male,Maori,Vocational,48,460
32.5,30-34,Female,Europ,Vocational,9,230
27.5,25-29,Female,Europ,School,36,350
57.5,55-59,Male,Europ,Vocational,5,110
27.5,25-29,Female,Maori,NoQual,46,580
27.5,25-29,Female,Europ,BachDeg+,40,570
42.5,40-44,Male,NonMaoriComb,NoQual,95,1360
42.5,40-44,Male,Europ,OthPostSec,80,1600
52.5,50-54,Male,Europ,BachDeg+,50,1590
37.5,35-39,Female,Europ,OthPostSec,95,500
27.5,25-29,Female,Maori,Vocational,46,540
42.5,40-44,Male,Europ,Vocational,50,770
37.5,35-39,Male,Europ,Vocational,45,2110
32.5,30-34,Female,Europ,BachDeg+,30,330
52.5,50-54,Male,Europ,School,37,1030
62.5,60-64,Male,Europ,Vocational,50,710
42.5,40-44,Male,Pacific,NoQual,35,530
57.5,55-59,Male,Europ,NoQual,40,560
62.5,60-64,Male,Europ,Vocational,53,910
47.5,45-49,Female,Europ,School,33,170
32.5,30-34,Male,Other,Vocational,40,1220
57.5,55-59,Male,Europ,BachDeg+,155,2070
52.5,50-54,Female,Europ,School,33,390
27.5,25-29,Male,Europ,School,40,640
27.5,25-29,Male,Europ,Vocational,40,290
37.5,35-39,Female,Europ,BachDeg+,10,280
37.5,35-39,Male,Europ,Vocational,40,890
27.5,25-29,Female,Pacific,School,40,610
27.5,25-29,Female,Europ,BachDeg+,44,760
47.5,45-49,Male,Maori,Vocational,37,1260
32.5,30-34,Female,Europ,Vocational,40,770
42.5,40-44,Male,Europ,Vocational,55,1270
27.5,25-29,Male,Europ,BachDeg+,40,530
57.5,55-59,Female,Other,NoQual,34,350
62.5,60-64,Male,Europ,School,21,170
32.5,30-34,Male,Europ,BachDeg+,45,1320
37.5,35-39,Female,Europ,School,40,530
27.5,25-29,Female,NonMaoriComb,School,22,530
27.5,25-29,Male,Europ,Vocational,45,710
47.5,45-49,Male,Europ,Vocational,48,1060
42.5,40-44,Male,Europ,NoQual,27,290
37.5,35-39,Female,Maori,Vocational,23,290
42.5,40-44,Male,Europ,NoQual,40,410
42.5,40-44,Female,Maori,Vocational,20,230
52.5,50-54,Female,Maori,School,43,990
32.5,30-34,Female,Europ,School,53,1280
37.5,35-39,Male,Europ,BachDeg+,42,700
32.5,30-34,Male,Maori,NoQual,32,510
37.5,35-39,Female,Europ,School,7,350
32.5,30-34,Female,Pacific,NoQual,35,680
32.5,30-34,Male,Europ,Vocational,40,740
62.5,60-64,Female,Europ,Vocational,6,380
47.5,45-49,Male,Europ,School,58,620
47.5,45-49,Female,Europ,School,18,590
57.5,55-59,Male,Europ,School,6,230
62.5,60-64,Male,Europ,Vocational,40,640
37.5,35-39,Female,Europ,OthPostSec,38,520
27.5,25-29,Female,Europ,School,39,730
47.5,45-49,Female,Europ,Vocational,40,750
37.5,35-39,Female,Europ,School,40,860
62.5,60-64,Female,Other,NoQual,11,300
52.5,50-54,Female,Europ,NoQual,71,740
57.5,55-59,Male,Europ,Vocational,40,1320
32.5,30-34,Female,Europ,BachDeg+,40,720
47.5,45-49,Male,Europ,Vocational,40,1020
27.5,25-29,Male,Europ,BachDeg+,40,800
52.5,50-54,Female,Europ,NoQual,40,660
42.5,40-44,Male,Europ,BachDeg+,35,1490
57.5,55-59,Male,Other,School,42,680
37.5,35-39,Male,Europ,BachDeg+,50,1420
47.5,45-49,Female,Europ,School,12,110
52.5,50-54,Female,Europ,Vocational,38,420
27.5,25-29,Male,Europ,Vocational,43,800
32.5,30-34,Female,Europ,BachDeg+,40,830
47.5,45-49,Female,Europ,Vocational,30,280
37.5,35-39,Male,Other,BachDeg+,30,560
57.5,55-59,Male,Europ,School,40,810
37.5,35-39,Male,Maori,Vocational,74,1720
47.5,45-49,Female,Europ,NoQual,12,90
42.5,40-44,Male,Europ,Vocational,60,880
57.5,55-59,Female,Europ,School,56,440
27.5,25-29,Female,Europ,Vocational,38,610
37.5,35-39,Female,Europ,Vocational,14,290
47.5,45-49,Male,Europ,BachDeg+,77,1640
37.5,35-39,Female,Maori,OthPostSec,10,310
32.5,30-34,Male,Pacific,Vocational,40,680
32.5,30-34,Female,Europ,NoQual,33,410
47.5,45-49,Female,Europ,NoQual,42,490
32.5,30-34,Female,Europ,BachDeg+,30,260
27.5,25-29,Female,Pacific,BachDeg+,54,1050
52.5,50-54,Male,Europ,Vocational,27,960
42.5,40-44,Male,Europ,Vocational,55,580
37.5,35-39,Male,Other,Vocational,40,690
37.5,35-39,Male,Pacific,Vocational,41,600
42.5,40-44,Male,Europ,School,46,460
27.5,25-29,Female,Europ,BachDeg+,40,470
42.5,40-44,Male,Europ,OthPostSec,16,630
32.5,30-34,Male,Europ,Vocational,52,1630
37.5,35-39,Male,Maori,School,67,1220
47.5,45-49,Female,Europ,Vocational,28,250
52.5,50-54,Female,Europ,School,61,1020
32.5,30-34,Female,Europ,BachDeg+,21,910
52.5,50-54,Female,Europ,Vocational,25,330
42.5,40-44,Male,Maori,NoQual,40,600
32.5,30-34,Male,Europ,Vocational,40,770
37.5,35-39,Male,Other,BachDeg+,76,1280
47.5,45-49,Male,Europ,School,48,760
37.5,35-39,Female,Maori,Vocational,28,440
47.5,45-49,Male,Europ,Vocational,45,3740
27.5,25-29,Female,Europ,BachDeg+,29,550
27.5,25-29,Female,Europ,Vocational,34,460
47.5,45-49,Female,Europ,NoQual,44,640
42.5,40-44,Female,Europ,Vocational,18,720
47.5,45-49,Female,Europ,Vocational,50,570
27.5,25-29,Male,Europ,BachDeg+,40,400
32.5,30-34,Female,Europ,BachDeg+,40,690
52.5,50-54,Male,Europ,Vocational,13,850
27.5,25-29,Female,Maori,School,57,460
27.5,25-29,Female,Maori,Vocational,40,390
27.5,25-29,Male,Europ,Vocational,40,390
52.5,50-54,Male,Europ,Vocational,45,1080
32.5,30-34,Male,Europ,Vocational,45,720
62.5,60-64,Male,Europ,OthPostSec,18,430
52.5,50-54,Male,Europ,School,40,1150
52.5,50-54,Male,Europ,Vocational,55,660
37.5,35-39,Female,Europ,BachDeg+,26,270
27.5,25-29,Male,Europ,Vocational,59,1070
52.5,50-54,Female,Europ,Vocational,25,590
52.5,50-54,Female,Europ,NoQual,34,300
27.5,25-29,Female,Europ,Vocational,44,470
37.5,35-39,Female,Europ,Vocational,40,710
47.5,45-49,Female,Europ,School,12,370
52.5,50-54,Female,Europ,BachDeg+,30,610
57.5,55-59,Male,Europ,Vocational,40,1000
32.5,30-34,Female,Europ,Vocational,20,360
62.5,60-64,Female,Europ,NoQual,16,150
32.5,30-34,Female,Maori,Vocational,10,240
32.5,30-34,Male,Other,NoQual,45,650
32.5,30-34,Male,Europ,BachDeg+,38,860
32.5,30-34,Female,Maori,NoQual,42,810
42.5,40-44,Male,Europ,Vocational,50,1380
47.5,45-49,Female,Maori,School,45,950
27.5,25-29,Female,Europ,Vocational,39,640
52.5,50-54,Female,Europ,Vocational,40,520
52.5,50-54,Female,Europ,School,16,840
47.5,45-49,Female,Other,Vocational,25,220
42.5,40-44,Male,Europ,School,40,960
27.5,25-29,Female,Other,School,48,690
52.5,50-54,Female,Europ,Vocational,45,710
27.5,25-29,Female,Europ,School,37,860
37.5,35-39,Female,Europ,Vocational,111,1420
42.5,40-44,Male,Europ,NoQual,42,710
47.5,45-49,Male,Europ,Vocational,34,720
57.5,55-59,Female,Europ,Vocational,32,520
47.5,45-49,Male,Europ,NoQual,58,1020
62.5,60-64,Male,Maori,NoQual,38,940
62.5,60-64,Male,Maori,Vocational,40,620
42.5,40-44,Male,Europ,Vocational,52,680
52.5,50-54,Male,Europ,BachDeg+,42,740
57.5,55-59,Female,Europ,School,74,400
32.5,30-34,Female,Europ,BachDeg+,35,710
47.5,45-49,Male,Europ,Vocational,50,390
42.5,40-44,Female,Europ,OthPostSec,50,700
32.5,30-34,Female,Europ,BachDeg+,21,360
27.5,25-29,Female,MaoriCombin,Vocational,56,460
57.5,55-59,Female,Europ,Vocational,43,750
37.5,35-39,Female,Europ,Vocational,50,820
37.5,35-39,Male,Europ,BachDeg+,40,1350
57.5,55-59,Female,Europ,NoQual,40,440
32.5,30-34,Male,Europ,School,45,580
37.5,35-39,Male,Maori,Vocational,40,1060
52.5,50-54,Male,Other,OthPostSec,48,620
47.5,45-49,Female,Maori,NoQual,29,460
37.5,35-39,Male,Europ,OthPostSec,45,960
42.5,40-44,Male,Europ,OthPostSec,45,830
52.5,50-54,Female,Europ,Vocational,50,740
42.5,40-44,Male,Europ,NoQual,40,590
62.5,60-64,Male,Europ,NoQual,58,770
37.5,35-39,Female,Europ,School,18,1350
37.5,35-39,Male,Europ,Vocational,40,800
57.5,55-59,Female,Pacific,NoQual,20,350
52.5,50-54,Male,Pacific,School,41,410
37.5,35-39,Male,Other,BachDeg+,48,660
27.5,25-29,Female,Europ,OthPostSec,20,610
42.5,40-44,Female,Europ,NoQual,87,520
62.5,60-64,Male,Europ,School,40,890
42.5,40-44,Male,Other,Vocational,40,1200
52.5,50-54,Male,Other,Vocational,36,560
27.5,25-29,Male,Europ,School,40,530
57.5,55-59,Female,Europ,BachDeg+,159,2190
47.5,45-49,Male,Europ,NoQual,80,1270
32.5,30-34,Female,Europ,School,26,300
52.5,50-54,Male,Other,Vocational,42,1320
37.5,35-39,Male,Europ,Vocational,56,1130
57.5,55-59,Male,Europ,BachDeg+,51,1710
57.5,55-59,Male,Europ,School,59,840
47.5,45-49,Female,Europ,NoQual,35,520
42.5,40-44,Female,Other,Vocational,24,360
32.5,30-34,Female,Maori,BachDeg+,57,640
52.5,50-54,Female,Europ,BachDeg+,53,1030
52.5,50-54,Male,Europ,School,45,1580
47.5,45-49,Male,Europ,NoQual,40,480
47.5,45-49,Male,Europ,Vocational,24,960
47.5,45-49,Male,Other,BachDeg+,34,940
47.5,45-49,Male,Europ,School,45,470
37.5,35-39,Female,Europ,School,34,770
32.5,30-34,Female,Europ,School,40,560
57.5,55-59,Female,Europ,Vocational,32,590
27.5,25-29,Male,Europ,School,105,3240
27.5,25-29,Male,Other,BachDeg+,40,640
47.5,45-49,Female,Europ,Vocational,25,230
47.5,45-49,Male,Europ,BachDeg+,45,2450
47.5,45-49,Female,Europ,Vocational,28,360
52.5,50-54,Male,Europ,BachDeg+,55,590
52.5,50-54,Male,Europ,School,42,940
37.5,35-39,Female,Maori,OthPostSec,13,110
52.5,50-54,Male,Europ,Vocational,17,210
27.5,25-29,Male,Pacific,School,47,540
47.5,45-49,Male,Europ,NoQual,34,780
57.5,55-59,Female,Europ,Vocational,38,430
62.5,60-64,Male,Europ,Vocational,40,600
62.5,60-64,Female,Europ,Vocational,40,440
47.5,45-49,Male,Europ,Vocational,50,1180
37.5,35-39,Female,Europ,Vocational,35,1140
52.5,50-54,Male,Europ,OthPostSec,45,1010
37.5,35-39,Male,Europ,School,50,740
27.5,25-29,Male,Europ,School,8,460
47.5,45-49,Female,Europ,OthPostSec,16,180
47.5,45-49,Female,Other,School,47,460
27.5,25-29,Female,Pacific,NoQual,50,490
27.5,25-29,Female,MaoriCombin,BachDeg+,29,570
32.5,30-34,Male,Europ,School,42,610
27.5,25-29,Female,Europ,BachDeg+,42,670
62.5,60-64,Male,Other,Vocational,29,560
32.5,30-34,Female,Europ,NoQual,39,590
57.5,55-59,Female,Europ,School,40,570
47.5,45-49,Female,Europ,NoQual,40,550
42.5,40-44,Female,Europ,Vocational,15,370
42.5,40-44,Female,Europ,Vocational,30,360
32.5,30-34,Female,Europ,Vocational,28,230
27.5,25-29,Male,Europ,School,70,540
27.5,25-29,Female,Pacific,NoQual,40,380
32.5,30-34,Male,Europ,BachDeg+,40,1430
32.5,30-34,Female,NonMaoriComb,NoQual,17,310
32.5,30-34,Male,MaoriCombin,Vocational,40,700
57.5,55-59,Male,NonMaoriComb,BachDeg+,47,320
42.5,40-44,Male,Europ,NoQual,40,510
32.5,30-34,Female,Europ,School,19,550
47.5,45-49,Female,Europ,OthPostSec,60,610
57.5,55-59,Male,Europ,BachDeg+,40,640
52.5,50-54,Male,Other,School,28,220
32.5,30-34,Male,Maori,Vocational,55,630
47.5,45-49,Female,Europ,OthPostSec,40,470
57.5,55-59,Female,Europ,NoQual,131,470
32.5,30-34,Female,Europ,School,18,150
52.5,50-54,Female,Europ,NoQual,40,360
52.5,50-54,Male,Europ,OthPostSec,50,910
47.5,45-49,Male,Europ,Vocational,41,1680
52.5,50-54,Male,Europ,Vocational,40,640
42.5,40-44,Male,Europ,NoQual,40,810
27.5,25-29,Female,Pacific,School,34,280
37.5,35-39,Male,Europ,Vocational,34,560
37.5,35-39,Male,Europ,BachDeg+,50,890
27.5,25-29,Female,Pacific,Vocational,42,720
62.5,60-64,Male,Europ,Vocational,45,430
32.5,30-34,Male,NonMaoriComb,Vocational,41,1250
62.5,60-64,Male,Pacific,NoQual,18,340
47.5,45-49,Male,Europ,School,40,720
32.5,30-34,Female,Europ,Vocational,40,520
52.5,50-54,Male,Europ,Vocational,41,1050
42.5,40-44,Male,Europ,NoQual,50,830
37.5,35-39,Male,Europ,BachDeg+,40,1290
47.5,45-49,Male,Europ,Vocational,46,680
47.5,45-49,Female,Europ,Vocational,32,400
32.5,30-34,Male,Europ,OthPostSec,56,840
32.5,30-34,Male,Europ,NoQual,32,650
32.5,30-34,Male,Europ,Vocational,47,500
42.5,40-44,Female,Europ,BachDeg+,145,2610
37.5,35-39,Male,Europ,Vocational,50,960
37.5,35-39,Female,Europ,NoQual,2,70
57.5,55-59,Male,Europ,Vocational,70,1480
47.5,45-49,Female,Europ,School,37,430
57.5,55-59,Male,Europ,Vocational,40,500
32.5,30-34,Female,Maori,Vocational,20,260
47.5,45-49,Female,Europ,BachDeg+,24,930
37.5,35-39,Male,Europ,Vocational,50,710
57.5,55-59,Male,Other,School,40,590
57.5,55-59,Male,Maori,NoQual,34,430
32.5,30-34,Male,Europ,NoQual,46,680
47.5,45-49,Female,Europ,Vocational,46,400
37.5,35-39,Female,Europ,Vocational,30,440
57.5,55-59,Female,Europ,NoQual,40,520
42.5,40-44,Male,Europ,Vocational,40,730
52.5,50-54,Male,Europ,School,35,1390
32.5,30-34,Female,NonMaoriComb,BachDeg+,35,510
32.5,30-34,Female,Europ,Vocational,40,390
27.5,25-29,Female,Other,Vocational,26,390
42.5,40-44,Female,Pacific,NoQual,21,190
52.5,50-54,Male,Europ,Vocational,40,640
52.5,50-54,Male,Europ,NoQual,48,710
37.5,35-39,Female,Europ,NoQual,48,740
32.5,30-34,Male,Maori,NoQual,36,1010
32.5,30-34,Male,Europ,Vocational,55,660
32.5,30-34,Female,Europ,Vocational,40,680
37.5,35-39,Male,Europ,OthPostSec,45,1090
32.5,30-34,Male,Maori,Vocational,21,360
27.5,25-29,Male,Europ,NoQual,40,800
37.5,35-39,Female,Europ,Vocational,43,930
27.5,25-29,Male,Europ,Vocational,21,270
52.5,50-54,Male,Europ,BachDeg+,59,1610
47.5,45-49,Male,Europ,NoQual,40,380
42.5,40-44,Female,Maori,School,41,610
52.5,50-54,Male,MaoriCombin,NoQual,29,320
27.5,25-29,Female,Europ,School,43,840
47.5,45-49,Male,Maori,NoQual,40,680
27.5,25-29,Male,Europ,NoQual,33,470
47.5,45-49,Female,MaoriCombin,NoQual,8,350
62.5,60-64,Male,Other,Vocational,100,3620
37.5,35-39,Female,Europ,School,40,1110
27.5,25-29,Female,Europ,BachDeg+,42,1000
52.5,50-54,Male,Europ,Vocational,40,1040
32.5,30-34,Female,Europ,OthPostSec,32,490
57.5,55-59,Female,Europ,Vocational,40,370
57.5,55-59,Male,Europ,Vocational,41,750
57.5,55-59,Male,Europ,NoQual,50,780
52.5,50-54,Male,Europ,OthPostSec,40,820
42.5,40-44,Female,Europ,School,38,600
57.5,55-59,Male,Maori,Vocational,42,570
62.5,60-64,Female,Europ,Vocational,26,380
47.5,45-49,Male,Europ,BachDeg+,55,1250
27.5,25-29,Male,Other,BachDeg+,19,330
62.5,60-64,Male,Maori,Vocational,40,480
52.5,50-54,Male,Europ,Vocational,40,700
27.5,25-29,Male,Europ,Vocational,49,750
47.5,45-49,Male,Other,OthPostSec,52,1080
57.5,55-59,Female,Europ,NoQual,35,380
57.5,55-59,Female,Other,Vocational,80,690
52.5,50-54,Male,Europ,Vocational,46,790
52.5,50-54,Male,Other,Vocational,42,1220
57.5,55-59,Female,Europ,NoQual,20,220
42.5,40-44,Female,Europ,School,34,520
42.5,40-44,Female,Europ,OthPostSec,28,470
